TRUE,fit,prediction
-0.00507,-0.007012238,
-0.00095,-0.002566995,
0.00682,-0.002385668,
0.01192,-0.000378267,
0.01183,0.009119169,
-0.00353,-0.002577869,
0.00253,0.010577423,
0.00233,0.002663546,
0.01091,0.00832692,
-0.00887,-0.00638175,
0.00063,0.002500123,
-0.00462,-0.005131871,
-0.00198,-0.000687288,
0.00218,0.009190612,
-0.00289,-0.006113207,
0.01361,0.007951086,
0.00659,0.009257789,
-0.00167,-0.002023565,
0.00602,0.006415144,
0.00056,-0.000115042,
0.00388,0.002711158,
-0.00652,-0.003105435,
-0.01402,-0.006940091,
-0.00244,-0.001709737,
0.00747,0.007397279,
0.00498,-0.008780508,
-0.00204,0.002774406,
-0.00209,-0.001754716,
-0.0011,0.002836966,
0.00573,0.00223715,
-0.00536,-0.001579591,
0.0011,7.04E-05,
0.01769,0.009057272,
0.0015,-0.002982222,
0.00104,0.00040338,
0.01154,0.009399304,
0.01032,0.015131927,
-0.00046,0.002577466,
-0.00498,-0.005595562,
-0.00913,-0.013660577,
-0.01391,-0.014175259,
0.01754,-0.01004648,
-0.01193,-0.012378314,
0.0002,-0.005136319,
0.00149,-0.00127809,
-0.00178,0.001774493,
-0.02054,-0.015970865,
0.0122,0.006508262,
-0.00643,-0.000839067,
0.00889,0.005015074,
0.00288,0.001366003,
0.00694,0.007793267,
0.0085,0.00837363,
0.00582,0.003030174,
0.00565,-0.001230079,
-0.00188,-0.000628432,
0.0111,0.003469317,
0.00269,0.004686185,
0.01206,0.008027978,
0.00316,0.007271288,
0.00574,0.002633037,
0.00509,-0.003875076,
0.0118,0.009403513,
0.00302,0.003745667,
0.00045,-0.0043217,
-0.00665,-0.003656358,
-0.00851,-0.005107553,
0.00344,-0.00097063,
-0.0018,-0.005446101,
-0.0029,-0.002385582,
-0.01157,0.003739753,
0.00797,0.005243582,
0.00498,0.001728392,
0.00426,0.006153977,
0.0039,0.007928946,
0.0119,0.003991255,
0.00217,0.001548907,
-0.00395,-0.001469106,
0.00412,0.006629493,
-0.00074,-0.002287314,
0.00085,-0.001682922,
-0.00611,0.006675562,
0.00036,0.000507859,
0.00141,0.004901755,
0.00494,0.003103212,
0.00684,0.001019717,
0.0097,0.002152296,
0.00097,-8.88E-05,
0.00609,0.002672774,
-0.00797,-0.007006301,
-0.00353,-0.004807901,
-0.00404,-0.005593022,
-0.00036,-0.003295904,
-0.00175,0.002949404,
-0.00378,-0.000864894,
-0.00124,-0.003069165,
-0.0016,-0.004541077,
0.00171,0.000944171,
-0.00097,-0.00482212,
0.0033,-0.001158429,
-0.00305,-0.007848518,
-0.00019,-0.001498854,
-0.00789,-0.006119017,
0.00065,0.001644343,
-0.00102,-0.000510858,
-0.00375,-0.005454406,
-0.00654,-0.003922081,
-0.00661,-0.010898399,
-0.00413,-0.008901051,
0.00287,-0.010681952,
-0.00922,-0.014919117,
-0.01594,-0.012479562,
-0.00645,-0.008887219,
-0.01461,-0.00388234,
-0.01195,-0.011797273,
-0.01464,-0.014387041,
-0.00508,-0.004170351,
-0.00429,-0.002933371,
-0.01112,-0.010119337,
-0.01489,-0.016239055,
-0.00934,-0.011560294,
-0.01136,-0.014569512,
-0.01173,-0.012351094,
-0.00499,-0.005614641,
-0.00856,-0.008712898,
-0.01406,-0.011297061,
-0.01072,-0.011920482,
-0.01616,-0.011941784,
-0.00562,-0.003200586,
-0.00929,-0.010332456,
-0.01127,-0.014498628,
-0.01136,-0.011627772,
-0.01492,-0.015050087,
-0.01498,-0.008382595,
-0.01574,-0.017882215,
-0.01985,-0.015782576,
-0.01578,-0.013062255,
-0.01335,-0.012728641,
-0.01202,-0.010261329,
-0.0138,-0.009233604,
-0.01438,-0.013901201,
-0.01365,-0.013011856,
-0.01067,-0.012892048,
-0.01386,-0.01232797,
-0.00754,-0.01308826,
-0.00515,-0.00844994,
-0.00513,-0.007256667,
-0.00761,-0.007542362,
-0.00932,-0.013576546,
-0.00846,-0.008016472,
-0.0096,-0.012810184,
-0.00795,-0.009065052,
-0.00676,-0.007055175,
-0.01008,-0.010731748,
-0.01064,-0.010610132,
-0.01441,-0.013229622,
-0.01355,-0.012655086,
-0.00822,-0.010529879,
-0.01493,-0.015287839,
-0.00657,-0.006176289,
-0.00863,-0.008417458,
-0.00725,-0.005724868,
-0.0078,-0.006447747,
-0.0038,-0.005242078,
-0.00483,-0.005366715,
-0.00202,-0.001763746,
-0.00305,-0.002095336,
-0.00193,-0.006915201,
-0.00482,-0.006715423,
-0.00419,-0.001542686,
-0.00787,-0.006811009,
-0.01492,-0.0135409,
-0.01153,-0.011222935,
-0.0034,0.000763012,
-0.00313,-0.004502445,
-0.00312,-0.003710616,
0.00253,0.001456652,
-0.00179,0.003732835,
-0.01401,-0.011802252,
-0.00871,-0.006040414,
-0.00311,-0.001948512,
-0.01277,-0.01457183,
-0.00781,-0.008730487,
-0.00772,-0.007250155,
-0.00283,-0.003278791,
0.00046,-0.00133813,
-0.00202,-0.004656242,
-0.00376,-0.006038118,
-0.00686,-0.009700987,
-0.01124,-0.00872574,
-0.00769,-0.006301626,
-0.00231,-0.004903664,
-0.00162,0.0006561,
-0.00606,-0.003241719,
-0.00863,-0.007111553,
-0.01355,-0.012535797,
-0.01376,-0.01326706,
-0.01178,-0.014135533,
-0.01239,-0.011531441,
-0.01318,-0.01030128,
-0.01374,-0.012032641,
-0.01034,-0.007606631,
-0.01162,-0.011805315,
-0.00929,-0.009367837,
-0.0093,-0.008378993,
-0.00122,-0.002214096,
-0.00331,-0.001927369,
-0.00936,-0.006891582,
-0.00217,0.000332983,
0.00095,-0.001427291,
0.00184,0.003167561,
0.00343,0.008206297,
0.0019,0.0030431,
0.00108,-0.000542532,
-0.00193,-0.007668427,
-0.00341,-0.00349671,
-0.00151,0.002383331,
0,-0.000883776,
-0.0081,-0.008385821,
-0.00684,-0.00727539,
-0.00238,-0.003991776,
-0.00917,-0.007455142,
-0.01066,-0.011328449,
-0.01209,-0.011183445,
-0.00883,-0.00605759,
-0.00193,-0.011143207,
-0.00912,-0.007596358,
-0.01097,-0.007959978,
-0.00821,-0.009375411,
-0.00892,-0.008410663,
-0.00788,-0.004862476,
-0.00306,-0.002734214,
-0.01172,-0.011848473,
-0.00562,-0.004375647,
-0.00556,-0.003446863,
-0.00802,-0.004311781,
-0.00562,-0.002741052,
-0.00962,-0.005122867,
-0.00487,-0.002841321,
-0.01222,-0.009396197,
-0.0072,-0.00879724,
-0.00862,-0.008502091,
-0.00771,-0.009083464,
-0.00188,-0.001272497,
-0.00781,-0.008160567,
-0.0063,-0.008307028,
-0.00703,-0.005310844,
-0.00734,-0.004584702,
-0.00512,-0.007201482,
-0.01225,-0.013773394,
-0.01227,-0.010861296,
-0.01629,-0.015654005,
-0.00991,-0.008881196,
-0.01401,-0.012895606,
-0.01295,-0.010981891,
-0.01332,-0.014233476,
-0.00992,-0.01257847,
-0.01462,-0.013245306,
-0.0115,-0.011326565,
-0.01052,-0.009481556,
-0.01572,-0.016139995,
-0.01856,-0.019055516,
-0.00881,-0.011133113,
-0.01087,-0.011170858,
-0.01033,-0.00718672,
-0.0103,-0.009844938,
-0.00738,-0.006891144,
-0.00595,-0.007263105,
-0.00956,-0.009502975,
-0.01003,-0.011016786,
-0.00845,-0.008614236,
-0.01165,-0.009484672,
-0.00977,-0.009790336,
-0.0096,-0.008773889,
-0.0123,-0.012772667,
-0.00713,-0.010933852,
-0.00445,-0.004884803,
-0.01097,-0.011009024,
-0.01362,-0.012722472,
-0.00895,-0.007776727,
-0.01305,-0.012558678,
-0.01169,-0.009752464,
-0.00543,-0.006220846,
-0.00334,-0.002557679,
0.00168,-0.003047917,
-0.00272,-0.001562306,
-0.00044,-0.001334744,
-0.00386,-0.006109746,
-0.00703,-0.003709791,
-0.00829,-0.00699378,
-0.00519,-0.002478988,
-0.00575,-0.004589733,
-0.00116,0.001970419,
-0.00437,-0.000275996,
-0.00414,-0.004537375,
-0.00187,0.000414998,
-0.00087,0.000782492,
-0.00214,-0.002198504,
-0.00575,-0.002616687,
0.00343,0.001472373,
0.00514,0.004088844,
0.00314,0.001775776,
0.00274,0.001454953,
-0.00024,-0.00093264,
-0.0015,-0.002664668,
0.00156,0.000145625,
0.00357,-0.000572125,
0.00001,0.002604279,
0.00422,0.004752501,
0.00095,0.000214054,
0.00015,-0.000430056,
-0.00869,-0.005964558,
-0.00704,-0.004878321,
-0.003,-0.005720008,
-0.00485,-0.004296353,
0.00029,0.000538612,
-0.00634,-0.007159429,
-0.00061,-0.000218321,
-0.0001,0.00169106,
-0.00195,-0.002792756,
0.00271,0.00198187,
-0.00359,-0.001134248,
-0.00257,-0.002939239,
-0.00423,-0.003074473,
-0.01336,-0.011134386,
0.00259,0.000313433,
0.00517,-0.002578729,
-0.0033,-0.007576975,
-0.00407,-0.005576556,
-0.00291,-0.003524197,
-0.0036,-0.002228054,
-0.00361,-0.004492077,
0.00024,-0.002323415,
-0.00644,-0.010596843,
-0.0095,-0.011685986,
-0.00921,-0.011008454,
-0.01026,-0.006491233,
-0.01033,-0.011865516,
-0.00557,-0.005248758,
0.00385,0.000401777,
-0.00619,-0.005195344,
0.00283,-0.003661542,
-0.00989,-0.010982703,
-0.00225,-0.004942576,
-0.00139,0.001140804,
0.01438,0.020292349,
0.01108,0.009113535,
0.01168,0.009483737,
-0.00962,-0.009748707,
-0.01219,-0.010006913,
-0.00852,-0.007970876,
-0.00793,-0.005466761,
-0.00482,-0.007516346,
-0.00893,-0.007467962,
0.00111,-9.35E-05,
-0.00747,-0.00358216,
0.00136,-0.006340131,
0.0052,0.001777293,
0.00764,0.002305427,
0.01286,0.010288435,
0.02241,0.013686987,
0.0095,0.00959225,
-0.0085,-0.002912687,
-0.00821,-0.007566423,
-0.00999,-0.007152176,
-0.01102,-0.011053384,
-0.00963,-0.009756141,
-0.00639,-0.005583312,
-0.00733,-0.009309104,
0.00525,0.006650827,
-0.01321,-0.012473986,
-0.00031,-0.003101066,
0.0113,0.013136236,
-0.00716,-0.004849622,
0.00381,0.003567844,
-0.01956,-0.014212167,
-0.01233,-0.011424161,
0.00614,0.022347808,
0.00159,0.014255915,
-0.0055,0.005163274,
-0.0035,-0.009470594,
-0.01899,-0.015432294,
-0.00937,-0.008983329,
-0.00971,-0.013151694,
-0.01513,-0.006781839,
-0.00172,-0.004636552,
-0.0039,-0.003172474,
0.0009,0.001092575,
0.00104,-0.0006497,
-0.01164,-0.0010988,
-0.00471,-0.000963674,
-0.00191,0.002767626,
-0.01162,-0.011234888,
-0.01304,-0.014597412,
-0.0077,-0.00785364,
0.00797,-0.002516288,
-0.00321,0.003379183,
-0.00993,-0.008564922,
-0.00857,0.000271871,
-0.01529,-0.011464849,
-0.01523,-0.006641141,
-0.01498,-0.005332126,
-0.00823,0.00102879,
-0.00473,-0.003247654,
-0.00596,-0.003169419,
-0.00867,-0.00521938,
-0.00681,-0.006052523,
-0.0132,-0.007874624,
-0.00475,0.001352263,
-0.017,-0.007826437,
-0.00562,-0.007960699,
-0.00996,-0.007409905,
-0.0067,0.000710401,
-0.00179,0.0017339,
0.00707,0.018409381,
-0.01055,-0.011082885,
0.00398,0.007058219,
-0.00438,-0.009417006,
-0.00691,-0.004333859,
-0.00341,0.002729785,
-0.00105,-0.00066438,
-0.01014,-0.006306903,
-0.00587,-0.009352373,
-0.00377,-0.005114459,
-0.00999,-0.011098557,
0.00032,-0.000625962,
-0.00265,0.000241302,
0.00412,0.005729178,
-0.00499,-0.003065726,
-0.01726,-0.01314616,
-0.01131,-0.010410175,
0.00553,0.000472905,
-0.01292,0.000129476,
-0.00286,0.006062686,
0.00101,0.000378593,
0.00621,0.007993717,
0.00169,-0.003012077,
-0.00851,-0.00770885,
0.00442,0.003304119,
-0.01192,-0.013874539,
0.00671,0.002620396,
0.00176,-0.009886214,
-0.0043,-0.004036159,
0.00598,0.000955711,
-0.0081,-0.00891994,
-0.01138,-0.004554594,
-0.01799,-0.015214688,
-0.0089,-0.013138777,
-0.0128,-0.012658017,
-0.00606,-0.00493496,
-0.01571,-0.014163696,
-0.02163,-0.01196646,
-0.00193,-0.011199284,
-0.01112,-0.009172696,
-0.00361,-0.00893271,
-0.01394,-0.013652774,
-0.01235,-0.008788861,
-0.01834,-0.013333585,
0.01091,0.009914348,
-0.00279,-0.004151823,
0.00598,0.008753861,
-0.01458,-0.011089299,
-0.00852,-0.0117986,
-0.01787,-0.016621113,
0.00117,0.001748544,
0.00553,0.003591613,
-0.00038,-0.000902174,
0.00151,0.003262828,
-0.00013,0.003833024,
0.00811,0.00308267,
0.00939,0.005721815,
0.0028,0.006098886,
-0.00298,-0.002629953,
0.00409,0.000812276,
-0.00606,-0.009689869,
-0.0001,-0.003975735,
0.00229,-0.002056514,
0.00007,0.000482571,
-0.00363,-0.002104356,
0.00163,8.47E-05,
-0.0034,-0.002062701,
-0.00492,-0.007098955,
-0.00836,-0.007607554,
-0.01071,-0.010764441,
0.00285,0.000199791,
0.00117,0.003469519,
0.00352,0.001836428,
0.00574,0.00394552,
-0.00269,-0.004274628,
-0.01571,-0.016429376,
-0.00368,-0.001946396,
0.00031,0.001801412,
0.0012,0.003981575,
-0.01363,-0.016854698,
-0.00283,-0.002471704,
-0.00082,-0.001370312,
-0.00143,-0.00428436,
-0.00012,0.00169715,
0.00332,0.003893154,
0.00161,0.000529793,
0.00301,0.006272771,
0.00009,0.004262504,
0.00019,0.001382068,
0.00285,0.003480034,
0.0042,0.003518213,
0.00255,-0.000250301,
-0.00283,-0.001594932,
-0.0023,0.00174521,
0.0027,0.000325022,
0.00522,0.006675078,
0.00998,0.011728521,
0.00327,0.001851466,
0.00115,0.003037075,
0.00501,0.002491862,
0.00347,0.000389925,
0.00224,0.003436032,
0.00626,0.004440579,
0.00131,0.004556486,
-0.00082,0.003219509,
0.00791,0.00992894,
0.00457,0.003657544,
-0.00385,0.000707594,
-0.00223,-0.002017116,
0.00204,0.001194971,
-0.00204,-0.003111064,
0.00282,0.002594957,
0.0052,0.002260111,
0.00311,0.000165139,
0.00259,0.003274281,
0.0041,0.004515983,
0.00011,-0.001236216,
0.00008,-0.001386729,
-0.00326,-0.001662708,
-0.00256,-0.000723924,
-0.00215,-0.00342273,
0.00198,0.003002792,
0.00139,0.002811734,
-0.00026,0.001380549,
0.00472,0.004883291,
0.00393,0.002474484,
0.0043,0.003314309,
0.00905,0.012150632,
0.00291,0.003750779,
0.00151,0.002120419,
0.00308,0.003359743,
-0.00008,-0.000757744,
0.0008,9.56E-05,
0.00197,0.003002146,
-0.00105,-0.002077914,
0.00567,0.002442229,
0.00995,0.004006384,
0.00588,0.00432946,
0.0039,-0.000889936,
-0.00473,0.000630497,
-0.00252,-0.004149958,
-0.00345,-0.00403716,
0,-0.002366849,
0.00009,-0.000964355,
-0.0057,-0.00559992,
-0.00242,-0.002622952,
-0.0092,-0.010213709,
-0.00144,-0.002459252,
0.00036,-0.003498829,
-0.00157,-0.002256575,
-0.00246,0.000654195,
0.00041,-0.001954814,
-0.00072,0.00052796,
0.0004,-0.004192672,
-0.00037,0.000186273,
-0.00499,-0.003782251,
-0.01082,-0.011710725,
-0.00758,-0.005011091,
-0.00446,-0.003251286,
-0.00373,-0.001319711,
-0.00245,-0.001525136,
-0.00017,0.001413757,
0.00489,0.002255459,
0.00155,0.00258582,
0.01015,,0.009950635
0.00853,,0.009332393
0.01433,,0.014388685
0.01048,,0.008817424
0.00988,,0.009517122
0.00699,,0.005731898
0.00904,,0.009517122
0.00253,,-0.001221755
0.00674,,0.004289408
0.00851,,0.005033103
0.00747,,0.004289408
-0.00071,,-0.001091008
-0.00404,,-0.00717607
-0.00235,,-0.005473505
0.00947,,0.003910109
-0.00113,,0.001341226
0.00217,,0.002388184
0.00464,,-0.002774255
0.00095,,-0.000704221
0.00053,,-0.000474345
-0.00237,,-0.00363287
0.00653,,0.005147486
0.0032,,0.002384821
0.00001,,-0.001554322
0.00089,,-0.00363287
-0.00104,,-0.002444676
-0.00379,,-0.002246782
-0.00267,,-0.006144754
0.00118,,-0.000965801
0.00247,,0.002661438
-0.00675,,-0.00521912
-0.00311,,-0.005736558
-0.00386,,-0.004710752
-0.00537,,-0.005875649
-0.0054,,-0.004138325
-0.00572,,-0.005645575
-0.00267,,-0.0045839
-0.00525,,-0.007132686
-0.00116,,-0.002451224
0.00094,,0.002578989
0.00073,,-0.000148501
0.00482,,0.002882907
0.00289,,0.002661438
0.0045,,0.002661438
-0.00014,,6.44E-05
0.00465,,0.002474068
0.00579,,0.003407555
-0.00037,,0.000154348
0.00065,,0.002302372
0.00179,,-0.000207285
0.00109,,-0.001224654
-0.00176,,-0.002015109
0.00547,,0.003740985
0.00479,,0.002379742
0.01277,,0.01811659
0.00093,,0.000237258
0.00131,,0.002302372
0.00227,,7.19E-05
0.00207,,-0.00060614
0.00231,,0.002882907
0.00936,,0.006416916
0.00595,,0.003910109
0.00884,,0.011795634
0.0075,,0.00754172
0.00808,,0.009605263
0.00814,,0.008358403
0.00412,,4.55E-05
-0.00248,,-0.001556251
0.00304,,0.001665119
0.00432,,0.002882907
0.00504,,0.008373727
0.003,,0.002882907
0.01196,,0.012174257
0.00769,,0.009460869
0.00702,,0.006431286
0.00339,,0.002661438
0.00843,,0.011980362
0.00699,,0.005033103
0.00427,,0.002882907
-0.00176,,-0.000711848
-0.00264,,-0.001388836
-0.00142,,-0.001388836
-0.00296,,-0.002129583
-0.00403,,-0.001509755
0.00337,,0.002882907
0.00224,,0.002379742
-0.00056,,0.00121004
0.00452,,0.001887119
0.00692,,0.005025785
0.00535,,0.004289408
0.00515,,0.007823416
0.00572,,0.002587614
0.00985,,0.008696104
0.00523,,0.004001555
0.00217,,0.002806644
0.00234,,0.002502726
0.00621,,0.004213145
0.00777,,0.007921895
0.00469,,0.002530027
0.01442,,0.01347887
-0.00351,,-0.000547572
0.0008,,0.001296694
0.01454,,0.012528877
0.0196,,0.022464562
0.01894,,0.021943385
0.01495,,0.01675218
0.01838,,0.022464562
0.01143,,0.016231
0.01191,,0.015215332
0.00858,,0.00380131
0.00869,,0.002920847
0.01333,,0.01675218
0.01155,,0.009315875
0.01061,,0.011378714
0.0145,,0.014626363
0.01635,,0.007975042
0.01613,,0.011339604
0.01406,,0.01209225
0.01299,,0.013790091
0.00849,,0.0136249
0.00502,,0.009633443
0.00238,,0.007851006
0.00797,,0.007324542
0.01072,,0.0093291
0.01203,,0.010893048
0.00212,,-0.001768784
0.01072,,0.00532481
0.00699,,0.00229721
0.0121,,0.006666455
-0.00118,,0.008260976
0.01207,,0.010051789
0.01254,,0.013227473
0.01007,,0.006613513
0.00748,,0.008615797
0.00697,,0.004179561
0.01349,,0.012404204
0.01144,,0.011008606
0.01046,,0.012666794
0.00242,,0.002346881
-0.00193,,0.009216523
0.01124,,0.015773501
0.01045,,0.01811659
0.01076,,0.012215038
0.01414,,0.014359366
0.01851,,0.021715831
0.01829,,0.01811659
0.01473,,0.021298911
0.02467,,0.022464562
0.01045,,0.012174257
0.01898,,0.022464562
0.0159,,0.016197689
0.01008,,0.012174257
0.01365,,0.022464562
0.01392,,0.022464562
0.01718,,0.022464562
0.00917,,0.014938019
0.01246,,0.014607849
-0.0015,,0.002005565
0.0077,,0.007988296
0.00343,,0.004973442
0.01264,,0.008136934
0.00933,,0.009620587
0.01135,,0.011425526
0.00154,,0.004818606
0.00169,,0.001784096
0.0032,,0.005268056
-0.00124,,0.007702975
0.00047,,-0.000331515
0.0083,,0.008543132
0.00042,,0.004253057
0.01298,,0.011008606
0.00583,,0.004127014
0.00334,,0.00359644
0.00655,,0.011008606
0.00792,,0.008958541
0.01039,,0.012301299
0.01369,,0.005392647
0.01454,,0.021298911
0.00387,,0.005714657
0.00858,,0.006634393
0.01434,,0.008949836
0.02046,,0.022464562
0.00799,,0.009605263
0.01367,,0.01886532
0.0132,,0.014654082
0.01026,,0.012905003
0.01426,,0.015024768
0.00124,,0.005852249
0.0032,,0.008507551
0.0031,,0.000790606
-0.01708,,-0.010708375
0.00619,,0.000117164
-0.00208,,0.000196159
-0.00771,,-0.008256143
-0.01071,,-0.007330052
0.0067,,0.006541283
0.00935,,0.010475632
-0.00193,,0.006638385
0.01072,,0.005964803
0.00403,,0.007903218
-0.00297,,0.001568888
0.00512,,0.006539541
0.00868,,-0.001913408
0.00364,,0.01220324
0.00107,,0.01105484
-0.0017,,-0.003362076
0.00183,,0.005246123
-0.00264,,-0.000329453
-0.00381,,0.000707765
-0.00678,,-0.002593709
-0.01582,,-0.010931102
-0.00787,,-0.009729024
-0.00092,,0.001543123
-0.01184,,-0.014460037
-0.01234,,-0.002328508
-0.00562,,-0.000925828
-0.00278,,0.001580218
-0.00418,,-0.000662434
-0.00158,,-0.007082879
-0.01136,,-0.012605662
-0.0119,,-0.010058572
-0.00769,,0.001792441
-0.01852,,-0.009681787
-0.00504,,-0.005483547
-0.0005,,0.009565947
-0.00984,,-0.005372021
-0.01584,,-0.013423782
-0.01384,,0.000888193
0.00566,,0.004928932
-0.01058,,-0.006730116
-0.00322,,-0.003938151
-0.00136,,0.003758834
0.00243,,0.007967168
-0.00946,,-0.005584657
-0.00778,,-0.011774016
0.00184,,0.001893304
0.00389,,0.002308942
-0.01692,,-0.014052356
-0.01901,,-0.014415014
0.00603,,0.00243825
-0.00889,,-0.001596596
-0.01516,,-0.012236659
0.00729,,0.007167399
-0.01449,,-0.010058611
-0.0064,,-0.001891717
-0.00762,,-0.000753306
0.00449,,0.001754286
0.006,,0.00392021
-0.01153,,-0.003134911
-0.00353,,-0.00036007
-0.00055,,-0.00114816
-0.01465,,-0.011965044
-0.012,,-0.012570462
-0.01531,,-0.013591014
-0.00475,,-0.004703094
-0.00123,,-0.000605089
0.00086,,-0.000110173
0.00044,,-0.000454324
-0.0037,,-0.003413584
-0.00978,,-0.008930402
-0.00915,,-0.007472134
-0.0029,,0.000448465
0.00179,,9.58E-05
0.00297,,0.004134339
0.00195,,0.002530027
-0.02065,,-0.015234858
-0.00259,,0.000570354
0.00058,,-0.001218416
0.00492,,0.005320331
-0.00243,,-0.000293633
-0.00146,,0.000354931
0.00021,,-0.001365075
0.00156,,-0.000505208
0.00447,,0.002578989
-0.00679,,-0.005687922
-0.00087,,0.00189496
-0.0015,,0.000943182
-0.00591,,-0.004869595
0.00089,,-4.36E-06
0.00576,,0.011297217
-0.0012,,-0.000880229
-0.00235,,-0.001088927
-0.00251,,-0.00166755
-0.00331,,-0.001418812
0.00148,,-0.000419618
-0.00504,,-0.001742907
0.00046,,0.00144887
0.00151,,0.004877506
0.00564,,0.003052031
0.00676,,0.004910412
-0.00236,,-0.000420148
0.0094,,0.011425526
0.00429,,0.004787654
0.00214,,0.002585175
-0.00174,,0.000246362
-0.0038,,-2.85E-05
-0.00199,,-0.000580198
-0.00405,,0.000217105
0.00795,,0.011140206
0.0078,,0.011563443
-0.00122,,0.004320798
-0.00046,,-0.003480865
-0.00141,,0.001606281
-0.00205,,-0.000624193
-0.00029,,-0.001131929
0.00136,,0.005142352
0.00565,,0.002226109
0.00039,,-0.000333406
-0.00643,,-0.003151036
-0.00551,,-0.004047348
-0.00029,,-0.004284613
-0.00564,,-0.003375695
-0.00045,,0.002578989
0.00046,,-0.001871323
-0.00053,,-0.004301512
-0.00465,,-0.004113427
0.00174,,0.003191151
-0.00165,,0.002969681
-0.00156,,0.000168877
-0.00267,,-0.00456433
-0.00053,,0.002578989
0.00556,,0.008599591
-0.00592,,-0.00600402
-0.00478,,-0.006887028
-0.00414,,-0.008702216
-0.0106,,-0.011659239
-0.00975,,-0.01149426
-0.00859,,-0.006700747
-0.00639,,-0.000972567
