,XGB1,HEZJ
126,0.00532481,0.01072
127,0.00229721,0.00699
128,0.006666455,0.0121
129,0.008260976,-0.00118
130,0.010051789,0.01207
131,0.013227473,0.01254
132,0.006613513,0.01007
133,0.008615797,0.00748
134,0.004179561,0.00697
135,0.012404204,0.01349
136,0.011008606,0.01144
137,0.012666794,0.01046
138,0.002346881,0.00242
139,0.009216523,-0.00193
140,0.015773501,0.01124
141,0.01811659,0.01045
142,0.012215038,0.01076
143,0.014359366,0.01414
144,0.021715831,0.01851
145,0.01811659,0.01829
146,0.021298911,0.01473
147,0.022464562,0.02467
148,0.012174257,0.01045
149,0.022464562,0.01898
150,0.016197689,0.0159
151,0.012174257,0.01008
152,0.022464562,0.01365
153,0.022464562,0.01392
154,0.022464562,0.01718
155,0.014938019,0.00917
156,0.014607849,0.01246
157,0.002005565,-0.0015
158,0.007988296,0.0077
159,0.004973442,0.00343
160,0.008136934,0.01264
161,0.009620587,0.00933
162,0.011425526,0.01135
163,0.004818606,0.00154
164,0.001784096,0.00169
165,0.005268056,0.0032
166,0.007702975,-0.00124
167,-0.000331515,0.00047
168,0.008543132,0.0083
169,0.004253057,0.00042
170,0.011008606,0.01298
171,0.004127014,0.00583
172,0.00359644,0.00334
173,0.011008606,0.00655
174,0.008958541,0.00792
175,0.012301299,0.01039
176,0.005392647,0.01369
177,0.021298911,0.01454
178,0.005714657,0.00387
179,0.006634393,0.00858
180,0.008949836,0.01434
181,0.022464562,0.02046
182,0.009605263,0.00799
183,0.01886532,0.01367
184,0.014654082,0.0132
185,0.012905003,0.01026
186,0.015024768,0.01426
187,0.005852249,0.00124
188,0.008507551,0.0032
189,0.000790606,0.0031
190,-0.010708375,-0.01708
191,0.000117164,0.00619
192,0.000196159,-0.00208
193,-0.008256143,-0.00771
194,-0.007330052,-0.01071
195,0.006541283,0.0067
196,0.010475632,0.00935
197,0.006638385,-0.00193
198,0.005964803,0.01072
199,0.007903218,0.00403
200,0.001568888,-0.00297
201,0.006539541,0.00512
202,-0.001913408,0.00868
203,0.01220324,0.00364
204,0.01105484,0.00107
205,-0.003362076,-0.0017
206,0.005246123,0.00183
207,-0.000329453,-0.00264
208,0.000707765,-0.00381
209,-0.002593709,-0.00678
210,-0.010931102,-0.01582
211,-0.009729024,-0.00787
212,0.001543123,-0.00092
213,-0.014460037,-0.01184
214,-0.002328508,-0.01234
215,-0.000925828,-0.00562
216,0.001580218,-0.00278
217,-0.000662434,-0.00418
218,-0.007082879,-0.00158
219,-0.012605662,-0.01136
220,-0.010058572,-0.0119
221,0.001792441,-0.00769
222,-0.009681787,-0.01852
223,-0.005483547,-0.00504
224,0.009565947,-0.0005
225,-0.005372021,-0.00984
226,-0.013423782,-0.01584
227,0.000888193,-0.01384
228,0.004928932,0.00566
229,-0.006730116,-0.01058
230,-0.003938151,-0.00322
231,0.003758834,-0.00136
232,0.007967168,0.00243
233,-0.005584657,-0.00946
234,-0.011774016,-0.00778
235,0.001893304,0.00184
236,0.002308942,0.00389
237,-0.014052356,-0.01692
238,-0.014415014,-0.01901
239,0.00243825,0.00603
240,-0.001596596,-0.00889
241,-0.012236659,-0.01516
242,0.007167399,0.00729
243,-0.010058611,-0.01449
244,-0.001891717,-0.0064
245,-0.000753306,-0.00762
246,0.001754286,0.00449
247,0.00392021,0.006
248,-0.003134911,-0.01153
249,-0.00036007,-0.00353
250,-0.00114816,-0.00055
251,-0.011965044,-0.01465
252,-0.012570462,-0.012
253,-0.013591014,-0.01531
254,-0.004703094,-0.00475
255,-0.000605089,-0.00123
256,-0.000110173,0.00086
257,-0.000454324,0.00044
258,-0.003413584,-0.0037
259,-0.008930402,-0.00978
260,-0.007472134,-0.00915
261,0.000448465,-0.0029
262,9.58E-05,0.00179
263,0.004134339,0.00297
264,0.002530027,0.00195
265,-0.015234858,-0.02065
266,0.000570354,-0.00259
267,-0.001218416,0.00058
268,0.005320331,0.00492
269,-0.000293633,-0.00243
270,0.000354931,-0.00146
271,-0.001365075,0.00021
272,-0.000505208,0.00156
273,0.002578989,0.00447
274,-0.005687922,-0.00679
275,0.00189496,-0.00087
276,0.000943182,-0.0015
277,-0.004869595,-0.00591
278,-4.36E-06,0.00089
279,0.011297217,0.00576
280,-0.000880229,-0.0012
281,-0.001088927,-0.00235
282,-0.00166755,-0.00251
283,-0.001418812,-0.00331
284,-0.000419618,0.00148
285,-0.001742907,-0.00504
286,0.00144887,0.00046
287,0.004877506,0.00151
288,0.003052031,0.00564
289,0.004910412,0.00676
290,-0.000420148,-0.00236
291,0.011425526,0.0094
292,0.004787654,0.00429
293,0.002585175,0.00214
294,0.000246362,-0.00174
295,-2.85E-05,-0.0038
296,-0.000580198,-0.00199
297,0.000217105,-0.00405
298,0.011140206,0.00795
299,0.011563443,0.0078
300,0.004320798,-0.00122
301,-0.003480865,-0.00046
302,0.001606281,-0.00141
303,-0.000624193,-0.00205
304,-0.001131929,-0.00029
305,0.005142352,0.00136
306,0.002226109,0.00565
307,-0.000333406,0.00039
308,-0.003151036,-0.00643
309,-0.004047348,-0.00551
310,-0.004284613,-0.00029
311,-0.003375695,-0.00564
312,0.002578989,-0.00045
313,-0.001871323,0.00046
314,-0.004301512,-0.00053
315,-0.004113427,-0.00465
316,0.003191151,0.00174
317,0.002969681,-0.00165
318,0.000168877,-0.00156
319,-0.00456433,-0.00267
320,0.002578989,-0.00053
321,0.008599591,0.00556
322,-0.00600402,-0.00592
323,-0.006887028,-0.00478
324,-0.008702216,-0.00414
325,-0.011659239,-0.0106
326,-0.01149426,-0.00975
327,-0.006700747,-0.00859
328,-0.000972567,-0.00639
329,0.00506529,0.00207
330,-0.002729388,-0.00153
331,-0.00346304,-0.00279
332,-0.00411915,-0.00098
333,-0.000431425,-0.00017
334,-0.004506064,-0.00218
335,-0.003022547,-0.00161
336,0.002260851,0.00232
337,0.00548221,0.00357
338,-0.005751189,-0.00229
339,-0.005250494,-0.00272
340,-0.004807974,-0.00245
341,-0.004961021,-0.00432
342,-0.005506245,-0.00655
343,-0.004807974,-0.00542
344,-0.003273531,-0.00243
345,-0.003028632,-0.00393
346,-0.000903026,0.00216
347,-0.005453302,-0.00264
348,-0.001380279,-0.00157
349,-0.005751189,-0.00496
350,-0.003707596,-0.00072
351,-0.00804771,-0.00809
352,0.00365879,0.00543
353,-0.005468981,-0.00446
354,-0.003219706,-0.00169
355,-0.004004331,-0.00326
356,-0.000581072,-0.00011
357,0.000138476,-0.00068
358,0.00413235,0.00239
359,-0.003377955,-0.00443
360,-0.000492847,-0.00006
361,5.78E-05,0.00064
362,-0.000829539,0.0012
363,-0.00120722,-0.00295
364,-0.003907115,-0.00218
