,0
0,-0.0056515829637646675
1,-0.014207194559276104
2,-0.006845017895102501
3,-0.0059873261488974094
4,-0.004687525797635317
5,-0.006752130575478077
6,0.0022948121186345816
7,-0.004617692902684212
8,-0.002578140702098608
9,0.002464457880705595
10,-0.0014312696876004338
11,-0.0029300295282155275
12,-0.002697633346542716
13,-0.003840541699901223
14,-0.001784843159839511
15,-0.001854695612564683
16,-0.007183473091572523
17,-0.009619258344173431
18,-0.012521537020802498
19,-0.01028310414403677
20,-0.005300221033394337
21,-0.004536402877420187
22,-0.0005920117255300283
23,-0.007434419356286526
24,-0.007883617654442787
25,-0.0013181865215301514
26,-0.004026796668767929
27,-0.005671824794262648
28,-0.011687174439430237
29,-0.007719071581959724
30,-0.010503270663321018
31,-0.005990971811115742
32,-0.008101550862193108
33,-0.0061089107766747475
34,-0.007517658174037933
35,-0.010476931929588318
36,-0.0034307355526834726
37,-0.016127847135066986
38,-0.007185214199125767
39,-0.007456867024302483
40,-0.00997575931251049
41,-0.004993464332073927
42,-0.005800848826766014
43,-0.005762552376836538
44,-0.007760343141853809
45,-0.006540434900671244
46,0.003676844295114279
47,-0.009333065710961819
48,-0.004288218449801207
49,-0.0004905058885924518
50,-0.003928616642951965
51,-0.003232289105653763
52,-0.012382078915834427
53,-0.007217032834887505
54,-0.00515448534861207
55,-0.004452853463590145
56,-0.004987997468560934
57,0.000818719738163054
58,-0.001622648909687996
59,-0.00332507467828691
60,-0.00578923849388957
61,-0.00658927159383893
62,-0.0023939895909279585
63,-0.0010275113163515925
64,-0.0002921467530541122
65,-0.0010549438884481788
66,0.0014118915423750877
67,0.0036244799848645926
68,-0.00824591051787138
69,-0.0018410817719995975
70,-0.007995082065463066
71,-0.0008949845796450973
72,-0.004147359170019627
73,-0.008459723554551601
74,-0.0015281501691788435
75,0.0018624970689415932
76,0.0024641251657158136
77,-0.000518264074344188
78,0.0030870414339005947
79,0.0033050687052309513
80,0.00021074981486890465
81,-0.0015828425530344248
82,-0.00142950180452317
83,-0.0007582877879031003
84,-0.0004905058885924518
85,0.006796407513320446
86,-0.000625155633315444
87,-0.0025710477493703365
88,-0.0007034740992821753
89,-0.006336885504424572
90,-0.0040120929479599
91,0.001945420866832137
92,-0.0016071610152721405
93,-0.000965443963650614
94,-0.00722300773486495
95,0.0009066527709364891
96,-0.009468847885727882
97,-0.01050499826669693
98,-0.0022639066446572542
99,0.0002767920377664268
100,-0.0014080493710935116
101,0.0020252177491784096
102,-0.0020391149446368217
103,0.007487921044230461
104,0.0019790008664131165
105,-0.0009340545511804521
106,0.0016374910483136773
107,-0.007795226294547319
108,-0.00802407506853342
109,-0.0013181865215301514
110,-0.00042874625069089234
111,0.0033896430395543575
112,-0.007673067506402731
113,-0.0003916996356565505
114,-0.0013181865215301514
115,0.0015266608679667115
116,-0.0020747326780110598
117,-0.009705029428005219
118,-0.009363465011119843
119,-0.0070620691403746605
120,-0.0014692159602418542
121,-0.005755339749157429
122,-0.003746513044461608
123,-0.005968882702291012
124,-0.002430494176223874
125,-0.0063010090962052345
126,0.0029612320940941572
127,0.00047140097012743354
128,0.009744970127940178
129,0.004017723724246025
130,0.007794559467583895
131,-0.00208625802770257
132,-0.00018258049385622144
133,-0.011722518131136894
134,-0.004544071853160858
135,-0.0025514322333037853
136,0.0008434979245066643
137,0.0021448484621942043
138,0.0012160332407802343
139,0.007174814119935036
140,0.0021211805287748575
141,0.0006942448089830577
142,0.01826568692922592
143,-0.009219327010214329
144,-0.00484080333262682
145,0.0017377490876242518
146,-0.003291700268164277
147,0.002828334691002965
148,-0.008821779862046242
149,-0.008288385346531868
150,-0.000844871043227613
151,-0.0021628430113196373
152,-0.006647543050348759
153,-0.0037696571089327335
154,-0.000747143174521625
155,-0.00015926570631563663
156,0.009010303765535355
157,-0.0014619278954342008
158,0.006258598528802395
159,0.004182529170066118
160,0.007019931450486183
161,-0.004562798887491226
162,0.0020926862489432096
163,-0.004443267825990915
164,-0.0016501308418810368
165,0.008473477326333523
166,-0.004854497034102678
167,0.007600063923746347
168,0.00929480791091919
169,0.0007472168072126806
170,0.005298173986375332
171,0.0009024501778185368
172,0.004363564774394035
173,-0.0027095098048448563
174,-0.008186436258256435
175,-0.0009347251616418362
176,0.0053237369284033775
177,-0.006395483389496803
178,0.002295398386195302
179,-0.0019105918472632766
180,0.0015974398702383041
181,0.003949951380491257
182,-0.000167100690305233
183,-0.0004612708871718496
184,0.01307431049644947
185,-0.0019469931721687317
186,0.002821459202095866
187,0.009835438802838326
188,0.015159177593886852
189,0.0019526437390595675
190,-0.006240357644855976
191,-0.01330516580492258
192,-0.011219602078199387
193,-0.010737955570220947
194,-0.01106860302388668
195,-0.0036423976998776197
196,-0.0012459242716431618
197,0.0006973868003115058
198,-0.014169787988066673
199,0.0044661639258265495
200,0.0024320019874721766
201,0.008655448444187641
202,-0.0015982257900759578
203,0.007439860142767429
204,0.0073793549090623856
205,0.0033436142839491367
206,0.002172494539991021
207,-0.00128235446754843
208,0.0009896948467940092
209,0.003458712948486209
210,0.008304470218718052
211,0.010617587715387344
212,0.0008321790373884141
213,0.0007287615444511175
214,0.010660859756171703
