TRUE,fit,prediction
0.01015,,0.009497891
0.00853,,0.009959662
0.01433,,0.014223285
0.01048,,0.00959147
0.00988,,0.009959662
0.00699,,0.006359167
0.00904,,0.009959662
0.00253,,-0.003457078
0.00674,,0.004505578
0.00851,,0.005660787
0.00747,,0.004505578
-0.00071,,-0.000738047
-0.00404,,-0.006378396
-0.00235,,-0.005226559
0.00947,,0.005062869
-0.00113,,0.003282704
0.00217,,0.002090341
0.00464,,-0.001255341
0.00095,,-0.000833433
0.00053,,-0.000847016
-0.00237,,-0.003624389
0.00653,,0.005650382
0.0032,,0.003099077
0.00001,,-0.000140585
0.00089,,-0.002730398
-0.00104,,-0.001349833
-0.00379,,-0.002549098
-0.00267,,-0.005568203
0.00118,,-0.001349833
0.00247,,0.002098212
-0.00675,,-0.004686781
-0.00311,,-0.004941082
-0.00386,,-0.005206903
-0.00537,,-0.006455757
-0.0054,,-0.005116142
-0.00572,,-0.006864394
-0.00267,,-0.005026223
-0.00525,,-0.005261849
-0.00116,,-0.002742372
0.00094,,0.002202802
0.00073,,-3.53E-05
0.00482,,0.003099077
0.00289,,0.003099077
0.0045,,0.003190353
-0.00014,,0.000487948
0.00465,,0.003190353
0.00579,,0.003099077
-0.00037,,0.001242693
0.00065,,0.001937499
0.00179,,-0.000198604
0.00109,,0.00012276
-0.00176,,-0.001436281
0.00547,,0.004048432
0.00479,,0.003714034
0.01277,,0.016983708
0.00093,,0.000637518
0.00131,,0.00320738
0.00227,,-0.000292973
0.00207,,-0.000708227
0.00231,,0.003099077
0.00936,,0.007304125
0.00595,,0.004520298
0.00884,,0.011499791
0.0075,,0.009253197
0.00808,,0.010892284
0.00814,,0.00884778
0.00412,,0.001623513
-0.00248,,-0.000738047
0.00304,,0.003714034
0.00432,,0.003382414
0.00504,,0.008638239
0.003,,0.003714034
0.01196,,0.011395995
0.00769,,0.01014225
0.00702,,0.005544415
0.00339,,0.003714034
0.00843,,0.011434856
0.00699,,0.006275745
0.00427,,0.003714034
-0.00176,,-0.000446416
-0.00264,,-0.000738047
-0.00142,,-0.000738047
-0.00296,,-0.000738047
-0.00403,,-0.00079652
0.00337,,0.003714034
0.00224,,0.002996045
-0.00056,,0.000308329
0.00452,,0.002349916
0.00692,,0.005112364
0.00535,,0.004171671
0.00515,,0.008186944
0.00572,,0.003051896
0.00985,,0.007531251
0.00523,,0.004848528
0.00217,,0.003114964
0.00234,,0.00233384
0.00621,,0.005024541
0.00777,,0.008689411
0.00469,,0.003904768
0.01442,,0.012318256
-0.00351,,2.29E-05
0.0008,,0.001242693
0.01454,,0.011859868
0.0196,,0.020561598
0.01894,,0.017970905
0.01495,,0.014973885
0.01838,,0.020561598
0.01143,,0.011988926
0.01191,,0.014115746
0.00858,,0.004227888
0.00869,,0.004256607
0.01333,,0.014973885
0.01155,,0.009361895
0.01061,,0.011764187
0.0145,,0.014687159
0.01635,,0.013555025
0.01613,,0.011638076
0.01406,,0.012610866
0.01299,,0.015561702
0.00849,,0.013734928
0.00502,,0.009966448
0.00238,,0.007580541
0.00797,,0.008097081
0.01072,,0.011342133
0.01203,,0.007235074
0.00212,,-0.000565169
0.01072,,0.005172919
0.00699,,0.004218746
0.0121,,0.007507892
-0.00118,,0.012291316
0.01207,,0.014049369
0.01254,,0.011904724
0.01007,,0.008222857
0.00748,,0.010883989
0.00697,,0.006266754
0.01349,,0.011395995
0.01144,,0.012010952
0.01046,,0.011507242
0.00242,,0.004390516
-0.00193,,0.011046855
0.01124,,0.014908951
0.01045,,0.018589688
0.01076,,0.014822364
