TRUE,fit,prediction
-0.01033,-0.010194886,
-0.00557,-0.005148912,
0.00385,0.001884996,
-0.00619,-0.010157043,
0.00283,-0.003121802,
-0.00989,-0.011987362,
-0.00225,-0.004042751,
-0.00139,-0.00018119,
0.01438,0.01853002,
0.01108,0.010550447,
0.01168,0.010410233,
-0.00962,-0.009020574,
-0.01219,-0.012256358,
-0.00852,-0.00976578,
-0.00793,-0.006968459,
-0.00482,-0.005712613,
-0.00893,-0.007174945,
0.00111,-0.001380974,
-0.00747,-0.003527717,
0.00136,-0.004049911,
0.0052,0.001948181,
0.00764,0.00106031,
0.01286,0.009704115,
0.02241,0.010692118,
0.0095,0.009077942,
-0.0085,-0.004040876,
-0.00821,-0.014569479,
-0.00999,-0.005863574,
-0.01102,-0.010022429,
-0.00963,-0.01011168,
-0.00639,-0.006251568,
-0.00733,-0.006673736,
0.00525,0.004157802,
-0.01321,-0.011776377,
-0.00031,-0.002913473,
0.0113,0.013467617,
-0.00716,-0.011901367,
0.00381,0.003199419,
-0.01956,-0.010585979,
-0.01233,-0.013039452,
0.00614,0.019080572,
0.00159,0.012276307,
-0.0055,0.001970174,
-0.0035,-0.009076834,
-0.01899,-0.015643425,
-0.00937,-0.007211111,
-0.00971,-0.009204675,
-0.01513,-0.006730914,
-0.00172,-0.007724326,
-0.0039,-0.003179336,
0.0009,-0.000919059,
0.00104,0.001164426,
-0.01164,-0.004252853,
-0.00471,-0.000701854,
-0.00191,-0.001068571,
-0.01162,-0.008528375,
-0.01304,-0.011505154,
-0.0077,-0.009184607,
0.00797,-0.005314209,
-0.00321,0.005200812,
-0.00993,-0.011090478,
-0.00857,-0.004588402,
-0.01529,-0.010840164,
-0.01523,-0.00269991,
-0.01498,-0.008360527,
-0.00823,-0.004581935,
-0.00473,-0.003102196,
-0.00596,-0.002980557,
-0.00867,-0.008885853,
-0.00681,-0.009686877,
-0.0132,-0.009296059,
-0.00475,0.000418576,
-0.017,-0.009969341,
-0.00562,-0.010232829,
-0.00996,-0.009398381,
-0.0067,-0.001185915,
-0.00179,0.001920378,
0.00707,0.021008149,
-0.01055,-0.009665978,
0.00398,0.004661113,
-0.00438,-0.010517463,
-0.00691,-0.004017692,
-0.00341,-0.001225476,
-0.00105,0.002401518,
-0.01014,-0.00326979,
-0.00587,-0.003097226,
-0.00377,-0.003560897,
-0.00999,-0.014413107,
0.00032,-0.00219205,
-0.00265,0.000842551,
0.00412,0.002174662,
-0.00499,-0.002629545,
-0.01726,-0.005702234,
-0.01131,-0.011310521,
0.00553,0.000416184,
-0.01292,-0.004314017,
-0.00286,0.004150969,
0.00101,0.000797153,
0.00621,0.006824823,
0.00169,-0.004322134,
-0.00851,-0.003124051,
0.00442,0.005763009,
-0.01192,-0.013763645,
0.00671,0.003012252,
0.00176,-0.006372537,
-0.0043,-0.005439472,
0.00598,0.000988802,
-0.0081,-0.007136276,
-0.01138,-0.00679952,
-0.01799,-0.013189207,
-0.0089,-0.012219676,
-0.0128,-0.016889585,
-0.00606,-0.00630691,
-0.01571,-0.01154709,
-0.02163,-0.005017863,
-0.00193,-0.010937727,
-0.01112,-0.00992491,
-0.00361,-0.006487505,
-0.01394,-0.013909511,
-0.01235,-0.008949687,
-0.01834,-0.012129806,
0.01091,0.009129384,
-0.00279,-0.005451129,
0.00598,0.00928673,
-0.01458,-0.014572835,
-0.00852,-0.012683298,
-0.01787,-0.016285866,
0.00117,0.001502674,
0.00553,0.004154673,
-0.00038,0.000133365,
0.00151,0.002896078,
-0.00013,0.003856906,
0.00811,0.004554421,
0.00939,0.006802525,
0.0028,0.006018604,
-0.00298,-0.000911611,
0.00409,9.56E-05,
-0.00606,-0.00791877,
-0.0001,-0.004232436,
0.00229,-0.002932345,
0.00007,0.000518035,
-0.00363,-0.000685543,
0.00163,-0.002790286,
-0.0034,-0.002278897,
-0.00492,-0.007881971,
-0.00836,-0.003092997,
-0.01071,-0.009663226,
0.00285,0.001435848,
0.00117,0.005530595,
0.00352,0.002489196,
0.00574,0.004356797,
-0.00269,-0.001062015,
-0.01571,-0.016695358,
-0.00368,-0.000766112,
0.00031,0.001525451,
0.0012,0.002728638,
-0.01363,-0.014362476,
-0.00283,-0.005923203,
-0.00082,-0.002709017,
-0.00143,-0.005360689,
-0.00012,0.001783673,
0.00332,0.001899547,
